ID,Genre,Premise,Hypothesis,Label
NEW_116,News,"Ngày 1/4/2003, nam minh tinh màn bạc Trương Quốc Vinh tự sát, gây ra hiệu ứng tự sát bắt chước ở Hồng Kông.",Trương Quốc Vinh ra đi cách đây 22 năm.,0
KNO_086,Knowledge,Du lịch Việt Nam được xác định là một ngành kinh tế mũi nhọn.,Đất nước Việt Nam có tiềm năng du lịch đa dạng và phong phú.,2
FIC_033,Fiction,Sakura quyết định nỗ lực nhiều hơn để không bị tụt lại phía sau Naruto và Sasuke.,Sakura muốn cải thiện bản thân.,0
NEW_105,News,"Lò phản ứng số 4 của nhà máy điện hạt nhân Chernobyl phát nổ, khiến khu vực trong bán kính 33km trở thành khu vực chết.","Theo các chuyên gia, khu vực trong bán kính 33km tính từ nhà máy Chernobyl sẽ không có người ở trong vòng ít nhất 100 năm tới.",2
FIC_030,Fiction,Kaoru và Anzu phải đối mặt với lựa chọn khó khăn giữa ước mơ cá nhân và hậu quả thời gian khi sử dụng Urashima Tunnel.,Kaoru và Anzu không phải đưa ra bất kỳ quyết định nào khi liên quan đến đường hầm.,1
NEW_146,News,Đồng Thái Bình Hưng Bảo thời vua Đinh Tiên Hoàng (từ năm 968 đến năm 979) là đồng tiền xu đầu tiên của Việt Nam.,Đồng Thái Bình Hưng bảo được đúc vào năm 970 dưới triều nhà Đinh.,2
KNO_055,Knowledge,"Những khu rừng thông lạnh chiếm ưu thế tại miền bắc của quốc gia, là nơi sinh sống của các loài động vật như nai sừng tấm và gấu đen, cùng với hơn 120 loài chim.",Nai sừng tấm là loài sống ở nơi lạnh.,0
NEW_016,News,Nữ nghị sĩ gốc Maori nhảy điệu haka truyền thống giữa quốc hội New Zealand.,Điệu haka không phải là nét văn hoá truyền thống của người Maori ở New Zealand.,1
NEW_028,News,24 xác tàu đắm của Nhật Bản từ Thế chiến II bất ngờ nổi trở lại đất liền.,Không có con tàu đắm nào của Nhật từ Thế chiến II nổi lên từ đất biền.,1
KNO_105,Knowledge,"Các siêu thị thường có các khu vực dành cho thịt tươi, các mặt hàng sản xuất, sữa, đặc sản tươi, đồ nướng.",Thịt tươi không được bán trong siêu thị.,1
SOC_013,Social,Một bài viết gây tranh cãi có hàng trăm lượt bình luận đã bị khóa phần bình luận.,Bài viết được đăng vào buổi tối.,2
NEW_141,News,"DJ nổi tiếng David Guetta khuấy động bầu không khí lễ khai mạc EURO 2016 tại Pháp, với các ca khúc đình đám như Play Hard, Titanium,...",EURO 2016 được tổ chức tại Brazil.,1
NEW_076,News,"Hàng ngàn binh lính Anh trở về nước an toàn trong cuộc di tản lớn nhất lịch sử nhân loại ở Dunkirk, Pháp.","Từ cuộc di tản này, phe Đồng minh tạo nên cái gọi là Tinh thần Dunkirk để cổ vũ tinh thần binh sĩ đấu tranh chống chủ nghĩa phát xít.",2
NEW_168,News,"Những chiếc xe chạy trên đường cao tốc Autobahn được phép chạy thả ga, bị cảnh sát giao thông Đức hỏi thăm nếu chạy không đủ nhanh.",Cảnh sát giao thông Đức sẽ phạt các xe chạy quá nhanh trên đường Autobahn.,1
SOC_236,Social,Đọt của cây dừa nước thì cứng hơn đọt của cây dừa trên bờ.,"Vì lá non cứng nên trước khi gói bánh, cần phơi nắng cho mềm ra.",2
KNO_060,Knowledge,"Rượu của người Trung Hoa phần lớn nấu bằng ngũ cốc, thông dụng nhất là rượu gạo mà họ gọi là hoàng tửu (rượu vàng) hay mễ tửu.",Phần lớn rượu của người Trung Hoa được nấu từ trái cây lên men.,1
FIC_041,Fiction,Ash bắt đầu hành trình của mình với Pikachu để trở thành huấn luyện viên Pokémon giỏi hơn.,Ash và Pikachu cùng nhau du hành.,0
FIC_004,Fiction,Frodo và Sam tiếp tục hành trình qua Mordor với sự dẫn đường của Gollum.,Frodo và Sam đi qua Mordor.,0
NEW_108,News,"Bong bóng kinh tế sụp đổ, dẫn đến cuộc khủng hoảng của Nhật Bản trong thập niên 1990, còn được gọi là thập niên mất mát.",Nguyên nhân gây ra thập niên mất mát của Nhật Bản là do bại trận trong Thế chiến II.,1
KNO_164,Knowledge,Tất niên là một phong tục tiệc cỗ để ghi dấu việc kết thúc một năm và chuẩn bị bước sang năm mới.,Tất niên được tổ chức đầu năm.,1
SOC_031,Social,Tắm suối nước nóng Hakone mang lại cảm giác thư giãn sâu nhờ làn nước ấm và khung cảnh núi non xung quanh.,Suối nước nóng Hakone giúp người tắm cảm thấy thư giãn nhờ nước ấm và cảnh núi.,0
SOC_015,Social,Một video ngắn bất ngờ trở nên nổi tiếng trên TikTok.,Video đó được rất nhiều người xem và chia sẻ.,0
NEW_149,News,"Những nạn nhân của phóng xạ khi chết đi cũng không được bình yên, nằm trong quan tài làm bằng chì được hàn kín, phủ bê tông lên trên.",Cỗ quan tài của những nạn nhân nhiễm phóng xạ đều phải làm bằng chì và hàn kín.,0
FIC_144,Fiction,"Khi bước vào giai đoạn thả tên (hanare), Minato thả lỏng vai và để mũi tên rời dây một cách tự nhiên.",Minato học cung đạo từ khi còn nhỏ.,2
FIC_059,Fiction,Sakura thường gặp nguy hiểm khi đối mặt với các lá bài mạnh.,Sakura chưa từng gặp bất kỳ nguy hiểm nào khi chiến đấu.,1
SOC_007,Social,Có người khoe ảnh tập gym và nói rằng họ đang cố gắng cải thiện sức khỏe.,Người đó chụp ảnh ở một phòng tập mới mở.,2
SOC_234,Social,"Gói bánh có cái lò này hấp sướng, hong sợ cực.","Lò hấp bánh này có công năng tuyệt vời, giúp việc hấp bánh trở nên dễ dàng.",0
FIC_008,Fiction,Taki cố gắng tìm Mitsuha sau khi nhận ra rằng họ đã ngừng hoán đổi cơ thể.,Taki không quan tâm đến việc tìm Mitsuha.,1
SOC_052,Social,"Nhiều người cứ gọi chung là Wagyu, nhưng thật ra không phải miếng Wagyu nào cũng là Kobe đâu nhé.",Kobe chỉ là một loại Wagyu chứ không đại diện cho tất cả.,0
KNO_084,Knowledge,Vịnh Hạ Long là nơi thường xuyên đón tiếp các tàu du lịch quốc tế chọn làm điểm dừng tham quan.,Vịnh Hạ Long là một trong những địa điểm du lịch tốt nhất thế giới.,2
NEW_051,News,Hoa Kỳ tiến hành Cuộc chiến chống khủng bố sau vụ khủng bố đẫm máu ngày 11 tháng 9 năm 2001.,Vụ khủng bố 11 tháng 9 đã châm ngòi cho Cuộc chiến chống khủng bố.,0
NEW_174,News,"Những cung đường dốc, trơn trượt, đầy sỏi đá là những bài kiểm tra xứng tầm của Tour de France, giải đua xe đạp danh giá nhất hành tinh.","Tour de France là giải đua xe đạp danh giá nhất hành tinh, với chiếc áo vàng Tour de France là ước mơ của mọi cua rơ trên toàn thế giới.",2
FIC_014,Fiction,Katniss được xem như biểu tượng của sự phản kháng chống lại Capitol.,Katniss từng ghét việc phải phát biểu trước đám đông.,2
FIC_159,Fiction,"Alex bất ngờ khi thấy phòng của mình được xếp cạnh phòng của Vanya, một cô gái tóc trắng nước láng giềng học cùng lớp với anh.",Alex được xếp cạnh phòng với một cô gái đến từ nước láng giềng.,0
SOC_001,Social,Hôm nay rất nhiều người xung quanh tui cũng nghĩ trời nắng gắt một cách khó chịu.,Nhiều người xung quanh cảm thấy trời oi bức.,0
KNO_110,Knowledge,Siêu thị là từ được dịch ra từ các thuật ngữ nước ngoài.,Siêu thị là từ có nguồn gốc từ Việt Nam.,1
KNO_061,Knowledge,"Do cộng đồng người gốc Hoa và sức mạnh lịch sử của đất nước, ẩm thực Trung Quốc đã ảnh hưởng đến nhiều món ăn khác ở châu Á.",Ẩm thực Trung Quốc hoàn toàn khác biệt với ẩm thực châu Á.,1
SOC_259,Social,Chỉ có người hệ chơi đột kích thâm niên mới thích nghe nhạc ko lời NCS.,Đột kích là một trò chơi lâu năm.,2
NEW_141,News,"DJ nổi tiếng David Guetta khuấy động bầu không khí lễ khai mạc EURO 2016 tại Pháp, với các ca khúc đình đám như Play Hard, Titanium,...",EURO 2016 là giải vô địch bóng đá châu Âu được tổ chức tại Pháp và đội giành chức vô địch khi đó là Bồ Đào Nha.,2
SOC_005,Social,Cô gái đăng story than buồn và muốn ai đó nói chuyện cùng.,Cô gái đang cần ai đó tâm sự.,0
FIC_157,Fiction,"Tại sảnh ăn tối của học viện, Alex và Theo xô xát bằng lời nói với nhau khiến cô Celio, giáo dẫn của họ, phải trực tiếp hoà giải cho cả hai bên.",Alex và Theo xô xát tại sảnh ăn sáng của học viện.,1
NEW_013,News,"Năm 2011, Nhật Bản hứng chịu thảm hoạ kép động đất - sóng thần kinh hoàng nhất lịch sử tại vùng Tohoku.","Ba tỉnh chịu thảm hoạ nặng nề nhất là Iwate, Miyagi, Fukushima, với bờ biển bị sóng thần phá huỷ hoàn toàn.",2
KNO_062,Knowledge,"Màu sắc, mùi và vị là ba khía cạnh truyền thống được sử dụng để miêu tả về ẩm thực Trung Quốc.",Có 4 khía cạnh để miêu tả ẩm thực Trung Quốc theo truyền thống.,1
KNO_117,Knowledge,Mangaka là từ tiếng Nhật nghĩa là người sáng tác truyện tranh.,"Ở Nhật, người sáng tác truyện tranh được gọi là Mangaka.",0
NEW_137,News,"Những gói thuốc kháng sinh Sulfonamide diệt vi khuẩn và mềm bệnh ở miệng vết thương, cứu sống vô số binh lính trong Thế chiến II.","Trước khi có Pennicilin thì Sulfonamide đã làm mưa làm gió trong giới y khoa và quân đội Mỹ, vì tính hữu hiệu và dễ sản xuất của nó.",2
FIC_034,Fiction,Kakashi luôn quan sát học trò và giúp họ vượt qua những thử thách khó khăn.,Kakashi bỏ mặc học trò và không hướng dẫn họ.,1
FIC_040,Fiction,Jiraiya đi khắp nơi để thu thập thông tin và viết tiểu thuyết trong khi huấn luyện Naruto.,Jiraiya không hề dạy Naruto và không viết bất kỳ cuốn sách nào.,1
KNO_054,Knowledge,Động vật hoang dã tại Trung Quốc chia sẻ môi trường sống và chịu áp lực gay gắt từ lượng dân cư đông nhất thế giới.,Vì dân cư Trung Quốc đông đã tạo áp lực lên động vật hoang dã.,0
SOC_185,Social,"Giọng của chú Vân Sơn làm giảm độ đê tiện của anh Châu Tinh Trì, chứ bản gốc Hồng Kông thì đê tiện rặt lun.","Mấy phim của ảnh như Chuyên gia xảo quyệt, Thần ăn, Thần bài, Quan xẩm lốc cốc đúng hài bá cháy.",2
SOC_005,Social,Cô gái đăng story than buồn và muốn ai đó nói chuyện cùng.,Cô gái cảm thấy vui vẻ và không muốn nói chuyện với bất kỳ ai.,1
NEW_009,News,Phú Quốc đẩy nhanh tốc độ phát triển du lịch trước thềm APEC 2027 với tư cách là thành phố đăng cai.,Phú Quốc là thành phố đăng cai APEC 2025.,1
FIC_097,Fiction,"Sora luôn đảm nhận vai trò lập kế hoạch chiến lược, trong khi Shiro vượt trội về khả năng tính toán logic.",Sora có khả năng lập kế hoạch chiến lược.,0
NEW_171,News,Toà lâu đài Bran tại Transylvania của Romania được mệnh danh là lâu đài của bá tước ma cà rồng Dracula.,"Toà lâu đài Bran từng là nơi ở của bá tước Vlad III, một trong những nhân vật lịch sử khét tiếng về giết người tàn bạo nhất lịch sử.",2
KNO_147,Knowledge,Honda là nhà sản xuất xe máy lớn nhất thế giới.,Honda sản xuất ít xe máy hơn Yamaha.,1
NEW_022,News,"Mái vòm Chernobyl bị UAV đánh hỏng, IAEA cảnh báo nguy cơ rò rỉ phóng xạ.","Nếu mái vòm Chernobyl không bị đánh hỏng, nó sẽ tiếp tục ngăn lượng phóng xạ bay ra ngoài.",0
NEW_056,News,Thế vận hội Munich năm 1972 nhuốm màu tang thương với sự ra đi tức tưởi của các vận động viên người Israel ở Đức.,Các vận động viên người Israel bị giết hại tại quê nhà khi bị phiến quân Hamas tấn công.,1
FIC_036,Fiction,Gaara từng bị cô lập vì sức mạnh của Nhất Vĩ trong cơ thể.,Gaara chưa bao giờ có bất kỳ vĩ thú nào.,1
SOC_001,Social,Hôm nay rất nhiều người xung quanh tui cũng nghĩ trời nắng gắt một cách khó chịu.,Hôm nay nhiều người đi biển.,2
FIC_017,Fiction,Hermione dành phần lớn thời gian trong thư viện để tìm cách giúp bạn bè giải quyết các vấn đề liên quan đến phép thuật.,Hermione không bao giờ nghiên cứu phép thuật và tránh xa thư viện.,1
NEW_152,News,"Vào mùa thu ở Canada, nhựa cây phong được thu hoạch làm món siro ngọt ngào, là đặc sản của đất nước lớn thứ hai thế giới.","Siro cây phong thường được dùng với bánh kếp, bánh quế, bánh mì nướng kiểu Pháp hay cháo yến mạch.",2
SOC_233,Social,Có chồng như anh này sướng luôn hé.,Lấy người anh này làm chồng thì khổ cực rồi.,1
KNO_009,Knowledge,Ẩm thực Hàn Quốc nổi tiếng nhất với Kim chi.,Kimchi là món ăn Nhật Bản.,1
SOC_277,Social,Tôi xóa bỏ tất cả hồi ức để đến chúc mừng hôn lễ cho em.,Tôi sẽ mang những hồi ức đó mà từ chối lời mời tham dự lễ cưới của em.,1
FIC_116,Fiction,Các giám khảo của kỳ thi đều là những pháp sư hạng nhất có kinh nghiệm dày dạn.,Những người chấm thi là các pháp sư cấp cao giàu kinh nghiệm.,0
NEW_133,News,Máy bay hai tầng Junkers J.I của Đức là chiếc máy bay đầu tiên sử dụng hợp kim duralumin.,"Hợp kim Duralumin là hợp kim của nhôm với đồng và một số nguyên tố kim loại khác, được dùng để làm vỏ tàu, máy bay, vỏ phi thuyền.",2
SOC_016,Social,Một người hủy kết bạn sau một cuộc tranh luận trên mạng xã hội.,Cuộc tranh luận đó khiến mối quan hệ trở nên xấu đi.,0
NEW_160,News,Vụ ám sát cầu thủ bóng đá Andres Escobar giật sập nền bóng đá Colombia và 20 năm để tái thiết lại từ bi kịch quốc gia.,"Andres Escobar bị giết, khiến nền bóng đá Colombia bị suy sụp.",0
KNO_135,Knowledge,Ngày giỗ là ngày kỷ niệm về cái chết của một con người.,Ngày giỗ là ngày để nhớ về người đã mất.,0
